state,Date,State,Region,Division,Daily_Death,Daily_Case,People_Fully_Vaccinated,Above_Poverty_Level_Population,No_Health_Insurance_Population,population,Median_Income,65_Years_or_More_Population,25_Years_or_More_Population,Population_Density,Bachelors_Degree_or_Higher_Population,Fully_reopen,Mask_Mandate,Vaccination_or_test,Ratio of people per hospital employee,Ratio of people per hospital,gdp_2020,employed_population,tests_combined_total
MS,2021-08-03,Mississippi,South,East South Central,14,2821,1038185,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2073245
MS,2021-08-04,Mississippi,South,East South Central,14,3164,1043017,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2074547
MS,2021-08-05,Mississippi,South,East South Central,13,2094,1045849,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2076027
MS,2021-08-06,Mississippi,South,East South Central,12,2303,1048917,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2076870
MS,2021-08-07,Mississippi,South,East South Central,10,2303,1048917,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2076870
MS,2021-08-08,Mississippi,South,East South Central,2,2306,1048917,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2076870
MS,2021-08-09,Mississippi,South,East South Central,1,3488,1056682,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2111300
MS,2021-08-10,Mississippi,South,East South Central,13,3163,1059266,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2113419
MS,2021-08-11,Mississippi,South,East South Central,20,4412,1062396,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2115252
MS,2021-08-12,Mississippi,South,East South Central,10,5023,1065743,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2117396
MS,2021-08-13,Mississippi,South,East South Central,12,2612,1072001,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2119900
MS,2021-08-14,Mississippi,South,East South Central,2,2612,1072001,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2119900
MS,2021-08-15,Mississippi,South,East South Central,1,2615,1072001,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2119900
MS,2021-08-16,Mississippi,South,East South Central,16,3323,1083731,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2123003
MS,2021-08-17,Mississippi,South,East South Central,0,4085,1088155,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2170933
MS,2021-08-18,Mississippi,South,East South Central,6,4807,1094152,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2173490
MS,2021-08-19,Mississippi,South,East South Central,25,5048,1099899,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2176060
MS,2021-08-20,Mississippi,South,East South Central,14,2416,1104918,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2179053
MS,2021-08-21,Mississippi,South,East South Central,14,2416,1104918,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2179053
MS,2021-08-22,Mississippi,South,East South Central,15,2417,1104918,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2179053
MS,2021-08-23,Mississippi,South,East South Central,41,3291,1120579,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2237503
MS,2021-08-24,Mississippi,South,East South Central,19,3385,1125877,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2239329
MS,2021-08-25,Mississippi,South,East South Central,27,3425,1133096,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2241225
MS,2021-08-26,Mississippi,South,East South Central,35,4041,1147633,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2242679
MS,2021-08-27,Mississippi,South,East South Central,16,2656,1154329,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2244736
MS,2021-08-28,Mississippi,South,East South Central,16,2656,1154329,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2244736
MS,2021-08-29,Mississippi,South,East South Central,17,2659,1154329,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2244736
MS,2021-08-30,Mississippi,South,East South Central,21,1111,1162099,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2298530
MS,2021-08-31,Mississippi,South,East South Central,31,2939,1164995,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1196801,2298909
MS,2021-09-01,Mississippi,South,East South Central,17,3850,1170701,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2300828
MS,2021-09-02,Mississippi,South,East South Central,18,3352,1174504,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2303176
MS,2021-09-03,Mississippi,South,East South Central,24,1926,1185057,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2305157
MS,2021-09-04,Mississippi,South,East South Central,24,1926,1185057,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2305157
MS,2021-09-05,Mississippi,South,East South Central,27,1929,1185057,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2305157
MS,2021-09-06,Mississippi,South,East South Central,6,704,1185057,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2307775
MS,2021-09-07,Mississippi,South,East South Central,25,1934,1203290,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2345143
MS,2021-09-08,Mississippi,South,East South Central,59,3138,1208799,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2346501
MS,2021-09-09,Mississippi,South,East South Central,29,1892,1215723,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2348431
MS,2021-09-10,Mississippi,South,East South Central,17,1254,1223093,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2349326
MS,2021-09-11,Mississippi,South,East South Central,17,1254,1223093,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2349326
MS,2021-09-12,Mississippi,South,East South Central,19,1255,1223093,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2349326
MS,2021-09-13,Mississippi,South,East South Central,42,2070,1241087,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2382521
MS,2021-09-14,Mississippi,South,East South Central,35,2353,1247757,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2383617
MS,2021-09-15,Mississippi,South,East South Central,27,2594,1254522,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2384948
MS,2021-09-16,Mississippi,South,East South Central,24,2321,1261000,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2386371
MS,2021-09-17,Mississippi,South,East South Central,7,895,1265547,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2387492
MS,2021-09-18,Mississippi,South,East South Central,7,895,1265547,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2387492
MS,2021-09-19,Mississippi,South,East South Central,9,897,1265547,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2387492
MS,2021-09-20,Mississippi,South,East South Central,19,1669,1280804,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2388516
MS,2021-09-21,Mississippi,South,East South Central,15,1557,1283888,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2427101
MS,2021-09-22,Mississippi,South,East South Central,24,2071,1287822,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2428127
MS,2021-09-23,Mississippi,South,East South Central,9,1505,1292990,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2429270
MS,2021-09-24,Mississippi,South,East South Central,8,591,1298292,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2430052
MS,2021-09-25,Mississippi,South,East South Central,8,591,1298292,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2430052
MS,2021-09-26,Mississippi,South,East South Central,12,591,1298292,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2430052
MS,2021-09-27,Mississippi,South,East South Central,19,1520,1307429,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2457442
MS,2021-09-28,Mississippi,South,East South Central,28,1098,1310134,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2458493
MS,2021-09-29,Mississippi,South,East South Central,12,1101,1312534,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2459175
MS,2021-09-30,Mississippi,South,East South Central,12,822,1315201,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2459877
MS,2021-10-01,Mississippi,South,East South Central,5,520,1316382,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2460316
MS,2021-10-02,Mississippi,South,East South Central,5,520,1316382,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2460316
MS,2021-10-03,Mississippi,South,East South Central,8,521,1316382,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2460316
MS,2021-10-04,Mississippi,South,East South Central,11,947,1324490,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2487338
MS,2021-10-05,Mississippi,South,East South Central,19,834,1326769,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2487856
MS,2021-10-06,Mississippi,South,East South Central,6,1112,1328703,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2488428
MS,2021-10-07,Mississippi,South,East South Central,17,601,1332063,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2489066
MS,2021-10-08,Mississippi,South,East South Central,1,346,1334621,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2489342
MS,2021-10-09,Mississippi,South,East South Central,1,346,1334621,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2489342
MS,2021-10-10,Mississippi,South,East South Central,2,349,1334621,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2489342
MS,2021-10-11,Mississippi,South,East South Central,12,820,1339711,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2512051
MS,2021-10-12,Mississippi,South,East South Central,16,719,1341499,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2512410
MS,2021-10-13,Mississippi,South,East South Central,6,528,1341499,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2512774
MS,2021-10-14,Mississippi,South,East South Central,3,411,1341499,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2513067
MS,2021-10-15,Mississippi,South,East South Central,2,256,1341499,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2513240
MS,2021-10-16,Mississippi,South,East South Central,2,256,1341499,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2513240
MS,2021-10-17,Mississippi,South,East South Central,5,258,1341499,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2513240
MS,2021-10-18,Mississippi,South,East South Central,18,1278,1354644,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2536126
MS,2021-10-19,Mississippi,South,East South Central,10,448,1356531,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2536851
MS,2021-10-20,Mississippi,South,East South Central,0,0,1358499,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2537098
MS,2021-10-21,Mississippi,South,East South Central,9,422,1360364,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2537353
MS,2021-10-22,Mississippi,South,East South Central,5,389,1362265,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2537560
MS,2021-10-23,Mississippi,South,East South Central,0,0,1362265,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2537560
MS,2021-10-24,Mississippi,South,East South Central,0,0,1362265,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2537560
MS,2021-10-25,Mississippi,South,East South Central,7,555,1362265,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2557567
MS,2021-10-26,Mississippi,South,East South Central,8,1670,1368029,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2558393
MS,2021-10-27,Mississippi,South,East South Central,2,344,1370257,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2558569
MS,2021-10-28,Mississippi,South,East South Central,4,343,1370743,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2558695
MS,2021-10-29,Mississippi,South,East South Central,4,309,1373234,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2558859
MS,2021-10-30,Mississippi,South,East South Central,0,0,1373234,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2558859
MS,2021-10-31,Mississippi,South,East South Central,0,0,1373234,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2558859
MS,2021-11-01,Mississippi,South,East South Central,5,493,1377363,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2584453
MS,2021-11-02,Mississippi,South,East South Central,14,455,1379333,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2584762
MS,2021-11-03,Mississippi,South,East South Central,5,395,1381357,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2584968
MS,2021-11-04,Mississippi,South,East South Central,0,381,1381357,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2585199
MS,2021-11-05,Mississippi,South,East South Central,7,514,1384258,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2585547
MS,2021-11-06,Mississippi,South,East South Central,0,0,1384258,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2585547
MS,2021-11-07,Mississippi,South,East South Central,0,0,1384258,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2585547
MS,2021-11-08,Mississippi,South,East South Central,2,560,1384258,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2606938
MS,2021-11-09,Mississippi,South,East South Central,25,360,1384515,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2607161
MS,2021-11-10,Mississippi,South,East South Central,4,299,1386880,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2607282
MS,2021-11-11,Mississippi,South,East South Central,0,0,1386880,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2607282
MS,2021-11-12,Mississippi,South,East South Central,5,694,1391702,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2607670
MS,2021-11-13,Mississippi,South,East South Central,0,0,1391702,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2607670
MS,2021-11-14,Mississippi,South,East South Central,0,0,1391702,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2607670
MS,2021-11-15,Mississippi,South,East South Central,4,806,1393815,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2629993
MS,2021-11-16,Mississippi,South,East South Central,12,442,1396264,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2630240
MS,2021-11-17,Mississippi,South,East South Central,1,225,1397987,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2630325
MS,2021-11-18,Mississippi,South,East South Central,2,380,1399745,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2630478
MS,2021-11-19,Mississippi,South,East South Central,7,426,1401385,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2630658
MS,2021-11-20,Mississippi,South,East South Central,0,0,1401385,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2630658
MS,2021-11-21,Mississippi,South,East South Central,0,0,1401385,2300981,358580,2976149,24509,461022,1975670,24.5,435153,1,0,1,48,19841,456802,1205255,2630658
MO,2021-02-10,Missouri,Midwest,West North Central,17,950,169554,5112525,559885,6137428,29649,1006725,4150049,34.4,1212562,1,1,0,36,16769,1286836,2898434,4276558
